0,1,2,3
-1.9049983340941623,-0.07051679205178407,-1.4819282083877077,0.9219477482189665
-1.2270190432118855,-2.013093280459423,0.5423865392906309,1.5223446651043018
-0.8508521861731809,-1.4905619108808066,0.6180024405790474,0.362504877102106
-0.05945595761389836,-1.5456669316386056,0.76839461910126,-1.327789656009705
-0.2118200916544022,-2.6579701427532862,1.3380235851062166,1.0914712414557537
-0.919662376780716,-1.1171760957872554,-0.2247969992172236,-0.754385585225203
-0.3497475894921316,-2.4638831445444573,1.358973784453695,-0.10729319683215101
-0.45966208094491573,-3.205890840940288,0.9891958267031453,1.5380527371974488
-1.0631188883258318,-0.57876021855725,-0.8433466107371903,-1.222542481679866
-0.666500449844307,-0.6394214831231098,-1.486643208487991,-0.3947243837581667
2.5718341066936623,-1.0141645844783544,-1.0791779809858826,0.04862275286842981
1.6704652031199452,-0.0782629010121987,-1.1020229773559358,0.9598833814851851
1.2516184262365493,-0.1291822878288083,-0.68767997909663,-1.0780700670821026
2.610126753219996,-1.8341077594108481,-0.32170466270607945,-0.4849130934577212
2.1891187865535113,-1.126822266917578,-0.8585581965740089,0.34685780066416355
0.4093377765244589,0.5456675729950041,-1.162370771831767,-0.7369268818760508
2.0338512337698282,-0.5268158227741337,-0.4781001619468061,-1.8895116671643997
2.2757958801373017,-2.294217872859289,-0.427542317235925,0.7480407194113678
-0.6044421905716193,-0.5009527046957001,-1.5019132055819389,-0.3072072249843692
-1.544421361345025,-0.43729545109657697,-1.2144812785345207,0.5680703843602817
-1.939236364957154,0.24892715093826295,-1.0050919156755018,1.2025372560939602
-1.3332163746934491,1.4565920656953575,-0.7707505786449589,0.10105384890576755
-1.8652501888296429,1.6777290708110189,-0.7688186278917893,0.6186982208162725
-2.0065924603446934,1.3305435829931653,-0.7005733057279937,1.062144908558204
-2.700286745082747,0.7880974905293182,-1.028545171437509,-0.5686614747221365
-2.555129656101359,1.530995740724777,0.035649037054164244,2.253926747020868
-3.601727560156146,1.334111347350581,-0.5728455149178513,0.48764230830066424
-0.509653326826864,-0.35604094437081074,-1.7750220129677419,-0.34646769387132587
-1.1241080547925495,-2.083684951711713,0.7690533101815287,2.005391780549609
-0.7450809450165523,-1.0988219386536797,0.23315144986995912,0.3111934621302109
-0.5606241533925462,-1.8059545721953603,0.35513824295379687,-1.406482384760036
-0.3605654848311454,-3.3726667163041326,0.9963967438200916,1.0652895333489254
-0.5228799157846541,-1.6043458723265784,-0.341938210541544,-0.2614730514786723
-1.0932239223909819,-1.6424381141003812,0.6874111671068918,-1.271173777898044
-1.0323917685853956,-3.290620601917954,1.7270480425223003,1.533203321057493
-1.0783311104342268,-1.5151361063545121,0.15946403579099233,0.5094415270231976
-0.7263306314354727,0.43719566762234974,-1.7175632025782575,0.04288820718926903
2.8722535892531287,-0.5672731306913481,-1.1931599548634255,0.14172808051568292
1.3573515677652452,0.08929686195366172,-1.2195798358174155,1.391921720403314
1.4352314321763404,-0.5088039795886405,-0.6456160568987349,-1.0537590818084939
3.415520610271926,-1.836713107861845,-0.6769594183483095,-0.2927348227962532
1.5723552787316395,0.20773386109388317,-1.2864090327182334,0.8751698923961043
1.836050806797032,0.5987085081675338,-0.7426973080839706,-1.0738933446899117
3.8091410551122236,-1.645192777484904,-0.39587221532712696,-0.5520024464236463
2.5525887651102144,-0.5195189658083808,-1.1950671038461242,0.6143702137233343
-0.9941127324222081,0.20927896461859488,-1.9316716140080572,-0.08765887325411018
-1.4185903536569626,1.607658272398789,-0.9101799721796295,1.1955689220588088
-1.5608917904487785,2.0358128775273348,-1.1550645161993778,-1.1133828172301448
-2.1398910480563944,0.9480906518424067,-0.4482001278312644,1.2958094791636923
-2.375855583775547,1.3941038113907955,-0.6947773822356123,-0.784384163086787
-2.5537072533690544,0.9721657501791692,-0.2669964552844235,1.9649746065881273
-2.4093354305805965,1.6181883955730796,-0.6288053275836603,-0.5491466893931748
-2.7722454752429884,1.6891471237837077,1.32125881814742,1.682349093259071
-2.016082580590516,2.620669618883618,1.2035373326034449,-0.24101007746594652
-1.220025305075805,-0.45182357699517617,-1.316257519547887,-0.005259412509448923
-0.9372296931334843,-1.4248123344580312,0.798748352547015,1.0729756688116332
-1.845286969300594,-1.492787934615066,1.35436589540057,1.9904967759971195
-1.4948959630035317,-1.0881709127230925,-0.10897282692545471,-0.8285637775747169
-2.227292839875257,-2.0888588842168265,0.948549572113937,2.019659407150277
-1.6954629857699135,-2.1682355764407277,1.015689773001347,1.461075173435097
-0.8418621287548044,-1.4103481024470979,-0.3870485800458364,-1.5117707413358985
-1.439628836305862,-2.6693402529122214,0.6686706478205207,1.3886359889793745
-0.38264290180008925,-2.2530595765194135,0.1636636755592858,0.8139473857911761
-0.910185332874845,-0.5620079785885082,-1.820935792176127,-0.1378009052814283
2.4411200675761777,-0.21861176026844714,-1.4364540600079643,-0.8403129768927824
1.5525742884097848,0.1696895868322012,-1.6115122945373523,0.24006418134725055
0.8315507650397074,1.3517025714652458,-1.3780234687185422,-1.0076854013937626
3.268636112773093,0.41872392770097316,-1.3381850612166548,-2.490561503892163
