0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-0.24878954107373064,0.120336289237142,0.7567877735159837,-2.41336831162112,0.039327093007207846,-0.46340914775433106,-0.6178825903677265,-0.7507201911537432,-0.5591577812775812,0.3336225051619474,1.1955802678653757,0.4009018419526814,-0.644174843409827,-0.6899316711054135,0.13330209692723616,2.112312933868982,-0.908080159518534,-0.5207556439232954,-0.42080631601895596,2.5235358095249247,0.028467047115478497,0.34884055839138634,1.377657724422942,1.377657724422942,-0.560902783005738,-0.4037965139172847,1.4167829058256327,-0.5092319642967365
-0.26793804259160525,-0.14619961568499878,0.18008279096499777,0.4662649141509981,0.5567125732093472,-0.3226336895260638,-0.5756909425022523,-0.7108080973470111,-0.5449784566062444,0.7079245004069415,1.743160211975108,0.5376939274292623,-0.6683810365242886,-0.7534816039961252,-0.5991981732191218,-0.19379868469576603,-0.908080159518534,-0.5207556439232954,-0.42080631601895596,-0.5633581470804878,0.028467047115478497,-0.9034075999366676,0.985683101504717,0.985683101504717,-0.5580280918451841,-0.38708551982864065,0.393848240050423,-0.14284362326186867
-0.32586360231365397,-0.23003499700135874,-0.2444751432870034,1.2085601646565218,-0.047608444330007896,-0.15780377951737345,-0.5877008833532116,-0.6228830955459018,-0.5468158970297181,0.5789662018868982,0.7842233456419243,0.06471844981525737,-0.7440927779392104,-0.6350658232009861,-0.4260117194185305,1.0682614817776908,-0.6737368925460091,-0.5207556439232954,0.26622440401199277,-0.872047542741029,-1.1102148375036653,-1.0823001939835324,-0.019817624005907388,-0.019817624005907388,-0.5524143043814443,-0.38469256560148524,-1.123426854507183,-0.4245525506370925
-0.0863166339844528,-0.04484703865962136,0.33899224490415963,-1.2923571843457862,-0.13758144550924034,-0.46993374080848593,-0.57609357477613,-0.6392999028519362,-0.5127792058307681,0.2804869695583767,1.2604774525845486,0.15699499761956356,-0.42990381213509193,-0.880543359270887,-0.40277793327600087,0.27787136108398797,-0.908080159518534,-0.5207556439232954,-1.1078370360499048,1.2887782268827597,-0.5408738951940935,-0.18783722374920822,-0.2521510966236695,-0.2521510966236695,-0.5363071582852718,-0.3968051834475215,-0.8852371068118458,-0.6813365203946797
-0.19070952122234078,-0.850792621225703,-0.8005330958822175,2.474699790835846,0.16263588236804027,-0.34436133331844027,-0.5738060603706104,-0.6593745236779002,-0.5411335297250716,0.4359381391117921,1.138716359460502,0.03237261185230026,-0.5709435624615238,0.1949016224864223,0.27872743290009816,3.124200116863661,-0.908080159518534,-0.5207556439232954,-0.42080631601895596,0.05402064424059466,-1.1102148375036653,-0.9034075999366676,-0.3673962293643973,-0.3673962293643973,-0.48053254901964093,-0.3921268337746228,-0.7963881923329174,-0.18562293122775514
-0.3744078125910449,-0.31667953453675124,0.007450574378949392,-0.48398225271951606,0.05158376155424989,-0.22808649212694126,-0.6332943352012073,-0.7163425004082141,-0.5509679486903124,0.6879901131849137,0.683403527908568,-0.0024862626898912487,-0.8076063005169374,-0.51219373347431,-0.7385230107746448,-1.067734984889098,-0.6737368925460091,-0.5207556439232954,0.9532551240429414,-0.5633581470804878,-1.3948853086584514,-1.0823001939835324,-1.1140993330812223,-1.1140993330812223,-0.4375954495776726,-0.38944200942052576,0.48049712051952226,0.006797172517439824
-0.4428820262391796,-0.5198569381158445,0.3052145931914481,-0.674613434756385,-0.30946173679793987,-0.5268296747409779,-0.6380391212585571,-0.749578009785624,-0.5607228731323548,0.061200244405039614,0.9743537589495326,0.006219429084008691,-0.8992292363486611,-0.24275878950017626,-0.44976469144909387,-0.7444433860435649,-0.908080159518534,-0.5207556439232954,1.9838012040893644,2.5235358095249247,-0.25620342403930746,-0.5456224118429379,0.9361572405176564,0.9361572405176564,-0.5250116247756296,-0.4041891205159464,0.519746087916191,-0.5653074283068257
-0.47383028498865,-0.1846635686142942,0.02272558515597335,1.0772599579712374,-0.16327969226229333,-0.42683830838303566,-0.6380851038262279,-0.7488240065653136,-0.5552994908194705,0.5204532857565703,0.7434718402810432,0.10412143938092118,-0.9398603302993043,-0.693911874428695,-0.759249109969127,0.8433766148864926,-0.6737368925460091,-0.5207556439232954,1.2967704840584158,0.6713994355616771,-1.9642262509680233,-1.0823001939835324,0.4065725015011859,0.4065725015011859,-0.553326615888671,-0.41284780728467985,-0.36047489627057944,-0.45341542393313194
-0.4561054388319773,0.3210604828385234,0.6536903200098143,-2.2380654157131925,-0.16488545305891406,-0.2761947038531908,-0.6321231706873787,-0.7333124516050359,-0.554583002429067,0.47480672037312416,1.0405481245988422,-0.08751263315750013,-0.9161465909673325,-0.43000921777384354,-0.009485741028207277,1.792182326816122,-0.908080159518534,-0.5207556439232954,0.6097397640274671,0.6713994355616771,-1.3948853086584514,-1.0823001939835324,-0.9740674849790686,-0.9740674849790686,-0.5640697725231243,-0.4181082165100707,0.23074817773975348,-0.41754454029322957
-0.527882846147771,-0.8943418484259259,0.4401038146442676,-1.8847290439028694,0.47488564802198213,-0.4016017145476647,-0.626023454614662,-0.7505491966682982,-0.5439667199873877,0.27469450937506024,1.7808860454839708,0.20118430166764306,-1.009771394519293,0.2598036744963067,-0.2689928412416228,1.2563475828123016,-0.908080159518534,-0.5207556439232954,0.26622440401199277,0.3627100399011359,-1.1102148375036653,-0.00894462970234337,-0.2643106898956722,-0.2643106898956722,0.059959525563846996,-0.32809107885600175,-0.8173606476889136,0.8331221144676154
-0.8428182182721102,-0.4683802318113364,0.47315636319155574,-0.9229653433430942,1.7728798137705584,-0.00509225269312139,-0.5442687679423878,-0.6664803097138073,-0.5186628556960122,0.9054324607355713,1.62466791829879,0.9142702783148183,-1.2032321198990101,-0.3100318132005711,-0.2303442731453415,-0.3170905308382803,-0.4393936255734842,0.347170429282197,1.2967704840584158,1.2887782268827597,-0.8255443663488794,-0.9034075999366676,0.10464114190444943,0.10464114190444943,0.13839811650406753,-0.3139141110641681,-0.790365148404368,1.1421119201120058
-1.0334293624380315,0.35536294341523705,0.5876641538702657,-0.9732140634614276,1.7412180190896196,0.023609597949852842,-0.5465066391061868,-0.6702991937815008,-0.5304973880891175,0.62759264406529,0.2960996659085539,0.713941587772808,-0.953524870657658,-0.38244675615247575,-0.08283699528142882,-0.2447021803609935,-0.4393936255734842,0.347170429282197,1.2967704840584158,0.9800888312222183,0.8824784605798365,-0.7245150058898028,-0.19756074053319916,-0.19756074053319916,-0.4067619257035516,-0.3619024698123375,-0.9381010387775407,0.2938609823397404
0.36770766290497553,0.4309798511786638,-0.7909967593528875,-1.2316358946735768,0.6341642639599906,0.31177573361844896,0.007807549880422296,-0.29965245127271223,-0.5216581740310748,1.020909531516623,0.9412530729210656,-0.25463563199951594,0.16740869613367793,-0.28500794580124256,0.28161413349532216,0.15279120895025763,-1.142423426491059,1.6490595390904357,-0.7643216760344304,0.3627100399011359,-0.25620342403930746,-0.7245150058898028,0.8153959404346944,0.8153959404346944,-0.21142248508551129,-0.29733512038916443,0.39160312337645786,-0.3293227097119009
1.7459437300342748,0.3350242134738643,-1.0885529599082742,-0.3954009308911199,2.9567186781500303,1.394681743031221,0.01349811500502322,-0.22634640186774962,-0.5155032363308658,3.4073363938096692,1.7925220231224412,0.3162775837200281,1.9763634748007202,-0.3996720492933747,0.6535831547635299,-1.2762858995475068,-0.6737368925460091,2.9509486488986743,-1.1078370360499048,-0.872047542741029,0.028467047115478497,-0.9034075999366676,0.25317836266556626,0.25317836266556626,-0.09647711581151325,-0.2680529460117546,-0.6200518598319629,-0.40656731580820193
2.202570424174857,-0.197450252126905,0.4522984402502657,0.2958773904597733,2.4465746196068574,1.1477680505208327,-0.3493328097630878,-0.5374454633801433,-0.5637074760024614,3.952246254056699,0.2756975546566097,0.3486403590832411,2.575395725042753,-0.6707067283215127,-0.26533774887628453,-0.37876158566049645,-0.6737368925460091,1.6490595390904357,-1.1078370360499048,0.05402064424059466,0.8824784605798365,-0.9034075999366676,0.09627319292666134,0.09627319292666134,-0.2738816300401363,-0.2865683554206038,-0.4294062897342904,0.1331149229095603
0.7613202074839376,-0.34297600267104916,-0.43758841707144186,0.33644415582961207,-0.7950350256413804,-0.1609208806456163,-0.05611750521735244,0.5101071648343085,-0.5705259770491481,-0.5430810588838283,-0.562278636111042,0.23250698164369737,0.6845920202388054,-0.4844846717602946,-0.16975473706303232,-0.36377517337719867,-0.6737368925460091,-0.5207556439232954,-1.1078370360499048,0.05402064424059466,0.028467047115478497,-0.5456224118429379,-0.8353517329004673,-0.8353517329004673,-0.6137728648521646,-0.40809275961423763,-0.09736345184094554,-0.4443730135097474
0.0782267345598596,-1.3508629381914727,-0.2848873199987716,0.3136489057119795,-0.7799616921839991,-0.010773731245617299,-0.12356311620061504,1.0012850821108492,-0.5611327876577642,-0.4875026268029292,-0.4275313044795817,0.12257579064437632,-0.21322028933993253,0.8770016488444017,-0.35664783336266426,-0.3868341479669987,0.029292908371565615,-0.5207556439232954,-0.42080631601895596,-1.1807369384015702,0.3131375182702645,-1.0823001939835324,-0.7158229214266374,-0.7158229214266374,-0.6260472025919191,-0.39956170779114564,-0.18245247213094432,-0.6600877094941648
0.6962912870608906,3.5525885109530084,0.2835013071128879,-1.3353383404683719,-0.7602344408913219,-0.058360979657621985,-0.24706347586124458,0.8019198619531187,-0.5595060647622357,-0.41082546627134936,0.44809653350326517,0.7124056897832286,0.5967167862934514,3.928341028481804,-0.4772246930717311,0.3321121912358582,0.49797944231661545,-0.5207556439232954,-0.7643216760344304,-1.4894263340621114,0.028467047115478497,-1.2611927880303972,-0.6610259493120235,-0.6610259493120235,-0.6459722464559604,-0.40381003303459906,-0.4313809104234406,-0.364126600303103
1.0348652855893774,0.35989869071613617,-0.162498157959713,0.028594453762946743,-0.8408864444988139,-0.1705497549957553,0.21059578666423856,0.5257691802992376,-0.5730130612774992,-0.5717560811803816,-0.6304141076195626,0.2923662707035132,1.0453087471931164,-0.35670871925870107,-0.5199073698779519,-0.8671811758678593,-0.4393936255734842,-0.5207556439232954,-1.1078370360499048,0.3627100399011359,0.028467047115478497,0.34884055839138634,0.2536723191139818,0.2536723191139818,-0.5920257441888291,-0.4142481112000929,-0.7033375735565279,-0.5063752682410165
0.42284438741389696,-2.401363533837138,-0.18393051535408617,0.9566574717965031,-0.8364438300785445,0.15169815427510777,0.2841010455836378,1.2362001881938556,-0.5744911626545632,-0.5324471719344176,-0.7210860374493541,0.42132279568107095,0.24153219017584363,2.276557022308305,-0.49463315901466753,0.6682745177577494,-0.908080159518534,-0.5207556439232954,-0.7643216760344304,-1.1807369384015702,-0.25620342403930746,-0.7245150058898028,1.124048086844657,1.124048086844657,-0.5838660474308011,-0.41106001187081814,0.8523299177791661,-0.21051659038262982
0.7204782024057851,2.5234018091814585,0.21357951237238676,-0.3588279663114516,-0.8430319577185367,0.2585486852836906,0.18934908714701182,1.3329064008045184,-0.5775238561074966,-0.5473793863081587,-0.7313481387407705,0.3534977543868868,0.6312279400186181,2.5307662267371644,-0.5677975203085522,-1.271991483369745,-0.4393936255734842,-0.5207556439232954,-0.7643216760344304,-1.1807369384015702,1.1671489317346224,-0.36672981779607305,-0.13436891130742004,-0.13436891130742004,-0.5821199963475484,-0.41388908409894637,-1.0893533769533095,-0.68576098490329
0.8818839973367345,-0.23700269445388114,0.09605834488684926,-0.16939851482731655,-0.9294396920770246,-0.49726206353299435,-0.24936346438750628,0.18319488163953024,-0.5758342090233681,-0.6365801966140527,-1.267350156182501,-0.23085953753769195,0.8421689679910674,-0.6146125216126305,-0.7183057263950191,-1.180070418283335,1.66969577717924,-0.5207556439232954,-1.1078370360499048,-1.1807369384015702,0.3131375182702645,0.34884055839138634,-0.5959255646260215,-0.5959255646260215,-0.6573915528321708,-0.4290619768394301,-0.34505662513611957,-0.6819852521682895
