0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
-1.8236529289373276,-7.914896866939436,5.7075114621657725,-6.633176580139988,-3.2085295112249512,7.556252364112542,-1.8386297700943808,2.0119499130356466,6.8072836136422294,3.4301957674150962,10.26659985305793,-3.3875672883850525,-0.04483321273997376,1.9394493389821816,2.4282267777958317,-1.1781303657602349,3.4710214570750946,0.5287939827248209,-0.4089191002030408,-0.05886096409854019,0.36029777644310634,-0.6170898211157129,0.40091311825648657,-0.07130515391355494,-2.0728545083741743,0.27038442473144153,-0.5273859665622891,0.5393660295771976,-1.5809521772733397,0.5919636038529341,-0.15840099996659768,0.41014447473976173,-0.04514993376402432,0.053466264459432256,-0.2369471048954147,-0.033957519130667024,-0.06300457837108575,0.10522043257295532,0.06703914178076342,6.661338147750939e-16
-2.8777775885872607,-4.719748584600498,4.4014070124691775,-1.368235012323915,-3.2054807323868078,0.3068790517982988,-1.8029470970234127,-0.8198748619129783,-0.4951242867536575,0.9979643459157188,-0.7040262347905263,0.07321075050536029,-0.763608513007093,-0.5269958853543304,-0.13798403226273323,-4.1629342316676805,-2.0471664447128464,0.05552578774575582,-2.060591995921823,-3.080836588353235,0.24305382942189135,1.197863077022058,-2.7069430383641073,-1.089604775385988,-2.196732760605572,-1.0894436666887415,-1.3229441543572547,-0.9849860548506137,1.4298081670892648,-0.7688127810977294,0.5890025424720599,-0.31002251131799785,-1.7027235713250508,-0.14421934434012523,0.033027018152460674,-0.45332166916595584,-0.010359094962897997,-0.22537330703702063,-0.2850679706675705,1.27675647831893e-15
-4.588223867451464,-4.243702344859005,1.5653368497576081,2.2573013197871883,-2.0990892335667057,-2.190270602010929,-1.867355335647048,-0.059415786308881446,0.3195634301682201,-1.0838372280322626,-3.8784768870319732,-1.5432135738441708,0.9394135729088327,2.3026860253483226,-1.6301364361367083,-2.4114259838271126,-0.8797332861455853,-0.6964366997461763,-0.6073781424904192,-0.8940030300036937,0.4073603758362647,1.145939130615682,-0.7586106603844873,-0.25886076600349855,-0.9126108249772336,0.29850950114901953,-0.5839807937460463,0.487613178289715,-0.11479989003731059,-0.1501709425511537,-0.24166878961149352,-0.16921158753104543,1.1729895806113337,0.1917878801024926,0.6157214069249737,0.14912659502082276,-0.5588838501097411,1.289396078691639,1.3709074960417678,1.0269562977782698e-15
-5.494246693731738,-4.544542811268093,2.315615078955392,-0.5402336603674224,-0.9226356696906,2.399185165338122,-0.009585226025126767,1.3773341931027185,-0.20940194573159787,-1.8609270359572216,1.9658342498355637,-1.110467156953082,0.20758233354926442,2.8351261011541347,0.1548874383115345,1.002088577227757,-1.8862612088702226,-1.383764486078008,-0.45630772636584016,1.473419647899362,-0.820572255445286,-0.10821955807578745,-0.519745240452449,0.6178985617913992,-0.07053455048288473,-0.07641635334443703,-2.2772260296949933,-0.577900863700148,0.6158533955168862,-0.7654116145322505,1.248513653715412,-1.2290234726385574,2.3632996295044304,-0.06271807216261792,0.43879680100690627,0.6321103402914141,0.3819208453750196,-0.5791012899144579,-0.4784956383490196,1.2490009027033011e-15
-2.7244200830859118,-5.050822143386304,1.7990180307007353,7.419047599081516,-1.2012476006147728,-4.188000135266797,-4.991635595591051,-0.1807717515777265,6.079271139487374,0.8477159694815056,-6.0109785509119895,-4.48861759610379,3.37201409989854,5.7326587058035745,-0.701913225943382,-3.350288133548319,1.3549969137918927,0.4982105864845201,-0.8812895647161767,-1.5370551844617204,0.3699104594843259,-1.4157829419887886,3.2982544448228044,0.3065099570365402,1.182934129955802,0.17947039140950183,0.6034990820821059,-1.177828130925191,-0.026783802074124563,0.1309573815860801,0.22634824872734363,0.2689556891523594,-0.2137334613000881,-0.056363532953275744,-0.0933806515253563,-0.06867578214429812,0.30933595697232474,-0.2489924667022126,-0.36974158141566027,7.216449660063518e-16
-5.337611790992506,-3.9464747879817503,0.8098818799606289,2.5079612111688756,0.5970580236419984,2.419072113920254,-0.5034237017825285,1.4071660826888714,-4.154927214957748,-0.9797664605942118,-1.454929776455201,1.7484746321423739,1.310855843951904,-0.48984534768840515,-1.9277662874149057,-0.7988133416333124,-2.877822610261661,-2.071039213297246,1.9536242976333016,0.7929350782579584,-1.2341179903143007,-0.11352016557874922,-0.4156505493737285,0.3955838044078066,-1.7217474507420727,-0.9418399504556293,0.9512764236357696,-1.7633230997632219,-1.0686415719796862,2.3888495318777974,0.7217886517701644,0.5331429339971477,0.5466326592817105,0.5829231836477717,-1.285534634746695,-0.5031093651218727,-0.46867320163300036,-0.17202935057499177,-0.016527610256771547,8.326672684688674e-16
-1.7103368643670103,-6.685058565164466,1.8290947062059921,-3.7190715132093306,-4.889309994007396,4.261548972959056,-1.141880794854021,2.498564209484441,0.5079826275511314,-1.0304339340167443,0.9172130069509656,2.4783972300301356,-3.1155765581490895,-5.149582205678743,0.47240161582417484,-3.2691281287239904,0.6588523383928251,3.0005021599987556,-0.6633591037137194,2.6821495580667603,-2.7750584417214257,-1.4776176953431703,2.5020960564326447,-0.7922943395423746,0.9707350611381366,-0.444011001049026,0.4114322965764782,-1.0740318704452476,1.8827607079929936,0.34177890544223055,0.06065529743058804,0.32291144153526036,0.18697864313155893,-0.035461756434980146,0.8106702808176718,-0.15329273659272055,-0.23752774343831248,0.135058123478155,0.3068125774915643,8.604228440844963e-16
-3.375808952148805,-6.569822324636521,1.357840189655882,0.22352983762114453,-4.516290592314434,0.6889997876153924,-1.8141862141807774,1.678956657332817,0.6946205529883669,-1.0884937749139587,-4.759934492712869,-0.908272326166182,-1.2014260332602522,-3.053782110370716,-2.322281559990116,-4.543878231741657,0.33682904868024555,1.6848952709193696,0.8632536211967216,1.5357563143153852,-1.288486209446927,2.605761759262108,-0.8239478045465511,-0.8488517075395566,0.4245584924458554,1.5421490230088657,0.5067066467511634,2.235252350964095,-1.4239398754337356,-0.31614409912040753,-0.7452336989351218,-0.9266152631317628,0.3437544590300986,-0.10477241289338396,-0.6517219277919389,-0.21993191548106203,0.15315624222696358,-0.529980728907357,-0.4233609949155972,1.1934897514720433e-15
-5.716027720333837,-5.987255626691496,2.042001379784381,0.06945982423330177,2.358792426461793,4.764854304453978,-1.8596043717370916,4.524633633187922,1.6091138551642343,-1.1866206366354064,1.9356390492862894,-0.9197769274688031,2.673412116954178,1.73228498899461,-2.9328480197579982,2.270477434885419,-1.1271515982621279,-2.6799065930724764,4.304554691097753,1.5311806596647606,-1.2817988495839274,3.1398257946455392,0.9867217417850833,1.4533330805368492,-0.22522347898099243,0.8870904573047936,0.4362599651723318,-0.11550448934891228,1.1940988057847737,-0.14188836889559475,-0.3035607916799,-0.14757238528953773,-1.5682817475936013,-0.5857825402611614,0.5212553936767544,0.6471997300541448,0.21405600098551886,0.24477027434916565,0.019873648866715388,5.898059818321144e-16
-2.747728990806861,-6.563934150579884,3.1934562354302307,0.41417219432121966,0.13151833366635768,5.506126768573378,-3.045726644631025,4.195216100894744,1.453989846394577,-2.117450842975605,-1.3476999170251989,1.0056004284123614,1.615667227407809,1.7576087662704643,1.3693466608146307,4.438747872915085,-0.14989987812999778,-1.5619106026223795,1.6051381854023168,-1.7423100229148607,-1.1453261748257708,-3.0170548499680407,-1.5227917946877632,-2.9116194624268843,0.7659801965884817,1.4271584209993904,0.6435698561774771,0.5459951332129904,1.0054463555256459,-1.1057157941180047,-0.6189398195693212,0.22249464217860082,0.21429175052450783,0.5620275314610358,-0.5331204100797611,-1.0116940221838158,-0.3251991575324757,-0.12838234200710336,0.07052758315375252,1.1657341758564144e-15
